STOP DATE,AGENCY NAME,JURISDICTION,REASON FOR STOP,PERSON TYPE,RACE,ETHNICITY,AGE,GENDER,ENGLISH SPEAKING,ACTION TAKEN,SPECIFIC VIOLATION,VIRGINIA CRIME CODE,PERSON SEARCHED,VEHICLE SEARCHED,ADDITIONAL ARREST,FORCE USED BY OFFICER,RESIDENCY
3/27/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,UNKNOWN,NOT HISPANIC OR LATINO,26,FEMALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,OUT OF STATE RESIDENT
3/30/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,FEMALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
3/30/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,FEMALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
3/30/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,ASIAN OR NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER,NOT HISPANIC OR LATINO,26,FEMALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
3/30/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,FEMALE,YES,CITATION/SUMMONS,46.2-878,MOV6481I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
4/6/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,FEMALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
4/7/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,FEMALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
4/9/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,MALE,YES,WARNING ISSUED,46.2-830,SIG6552I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
4/10/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,FEMALE,YES,CITATION/SUMMONS,46.2-804,SIG6548I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
4/10/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,UNKNOWN,NOT HISPANIC OR LATINO,26,MALE,YES,CITATION/SUMMONS,46.2-821,SIG6553I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
4/20/2023,Charlottesville Police Department,CHARLOTTESVILLE,CALLS FOR SERVICE,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,FEMALE,YES,CITATION/SUMMONS,46.2-924,PED6934I9,NO,NO,,NO,OUT OF STATE RESIDENT
4/21/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,FEMALE,YES,CITATION/SUMMONS,46.2-821,SIG6553I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
4/23/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,AMERICAN INDIAN OR ALASKA NATIVE,NOT HISPANIC OR LATINO,26,MALE,YES,WARNING ISSUED,46.2-1011,LIG6904I9,NO,NO,,NO,OUT OF STATE RESIDENT
4/24/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,MALE,YES,CITATION/SUMMONS,46.2-646,REG6751I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
4/26/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,MALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
4/27/2023,Charlottesville Police Department,CHARLOTTESVILLE,EQUIPMENT VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,FEMALE,YES,CITATION/SUMMONS,46.2-646,REG6751I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
5/9/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,AMERICAN INDIAN OR ALASKA NATIVE,NOT HISPANIC OR LATINO,26,MALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,OUT OF STATE RESIDENT
5/10/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,FEMALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
5/12/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,MALE,YES,CITATION/SUMMONS,46.2-646,REG6751I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
5/17/2023,Charlottesville Police Department,CHARLOTTESVILLE,CALLS FOR SERVICE,DRIVER,WHITE,HISPANIC OR LATINO,26,FEMALE,NO,CITATION/SUMMONS,46.2-300,LIC6808M2,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
5/19/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,26,MALE,YES,WARNING ISSUED,46.2-646,REG6751I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
5/30/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,MALE,YES,WARNING ISSUED,46.2-878,MOV6481I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
5/30/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,FEMALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
6/2/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,FEMALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
6/6/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,UNKNOWN,HISPANIC OR LATINO,26,FEMALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
6/9/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,MALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
6/10/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,HISPANIC OR LATINO,26,MALE,YES,WARNING ISSUED,46.2-1011,LIG6904I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
6/13/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,ASIAN OR NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER,NOT HISPANIC OR LATINO,26,MALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,OUT OF STATE RESIDENT
6/20/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,UNKNOWN,UNKNOWN,26,MALE,YES,WARNING ISSUED,46.2-1049,EQU6507I9,NO,NO,,NO,OUT OF STATE RESIDENT
7/1/2023,Charlottesville Police Department,CHARLOTTESVILLE,CALLS FOR SERVICE,OTHER INDIVIDUAL,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,26,FEMALE,YES,ARREST,18.2-57,ASL1313M1,YES,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
7/6/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,MALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
7/7/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,UNKNOWN,NOT HISPANIC OR LATINO,26,MALE,YES,WARNING ISSUED,46.2-833,SIG6554I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
7/17/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,MALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OUT OF STATE RESIDENT
7/18/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,FEMALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,OUT OF STATE RESIDENT
7/26/2023,Charlottesville Police Department,CHARLOTTESVILLE,ACCIDENT,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,26,FEMALE,YES,CITATION/SUMMONS,46.2-1158,REG6695S9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
7/28/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,MALE,YES,WARNING ISSUED,46.2-830,SIG6552I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
10/3/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,MALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,OUT OF STATE RESIDENT
10/6/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,26,FEMALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
10/9/2023,Charlottesville Police Department,CHARLOTTESVILLE,CALLS FOR SERVICE,DRIVER,UNKNOWN,NOT HISPANIC OR LATINO,26,FEMALE,YES,CITATION/SUMMONS,46.2-816,MOV6426I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
10/10/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,MALE,YES,WARNING ISSUED,46.2-874,MOV6464I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
10/11/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,FEMALE,YES,WARNING ISSUED,46.2-1030(B),LIG6903I9,NO,NO,,NO,OUT OF STATE RESIDENT
10/12/2023,Charlottesville Police Department,CHARLOTTESVILLE,CALLS FOR SERVICE,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,FEMALE,YES,CITATION/SUMMONS,46.2-816,MOV6426I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
10/15/2023,Charlottesville Police Department,CHARLOTTESVILLE,EQUIPMENT VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,MALE,YES,CITATION/SUMMONS,46.2-646,REG6751I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
10/26/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,FEMALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
10/31/2023,Charlottesville Police Department,CHARLOTTESVILLE,CALLS FOR SERVICE,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,26,MALE,YES,CITATION/SUMMONS,46.2-816,MOV6426I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
11/3/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,MALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
11/9/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,MALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
11/9/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,MALE,YES,CITATION/SUMMONS,46.2-818.2(C),MOV6588I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
11/13/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,UNKNOWN,HISPANIC OR LATINO,26,MALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
11/14/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,26,FEMALE,YES,CITATION/SUMMONS,46.2-873,MOV6463I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
11/15/2023,Charlottesville Police Department,CHARLOTTESVILLE,EQUIPMENT VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,26,MALE,YES,CITATION/SUMMONS,46.2-1013,LIG6915I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
11/16/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,FEMALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
11/20/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,26,FEMALE,YES,CITATION/SUMMONS,46.2-830,SIG6552I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
11/22/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,FEMALE,YES,WARNING ISSUED,46.2-830,SIG6552I9,NO,NO,,NO,OUT OF STATE RESIDENT
11/22/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,MALE,YES,WARNING ISSUED,46.2-830,SIG6552I9,NO,NO,,NO,OUT OF STATE RESIDENT
11/29/2023,Charlottesville Police Department,CHARLOTTESVILLE,TERRY STOP,OTHER INDIVIDUAL,WHITE,NOT HISPANIC OR LATINO,26,FEMALE,YES,WARNING ISSUED,18.2-119,TRS5709M1,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
12/5/2023,Charlottesville Police Department,CHARLOTTESVILLE,EQUIPMENT VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,26,FEMALE,YES,WARNING ISSUED,46.2-646,REG6751I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
12/5/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,MALE,YES,CITATION/SUMMONS,46.2-862(i),REC6646M1,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
12/5/2023,Charlottesville Police Department,CHARLOTTESVILLE,CALLS FOR SERVICE,PASSENGER,WHITE,NOT HISPANIC OR LATINO,26,FEMALE,YES,NO ENFORCEMENT ACTION,18.2-89,BUR2221F3,NO,YES,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
12/7/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,26,MALE,YES,WARNING ISSUED,46.2-878,MOV6481I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
12/19/2023,Charlottesville Police Department,CHARLOTTESVILLE,EQUIPMENT VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,MALE,YES,WARNING ISSUED,46.2-646,REG6751I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
12/31/2023,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,26,FEMALE,YES,WARNING ISSUED,46.2-874,MOV6464I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
7/13/2020,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,BLACK OR AFRICAN AMERICAN,UNKNOWN,27,MALE,,,46.2-852,,NO,NO,NO,,
8/10/2020,Charlottesville Police Department,CHARLOTTESVILLE,TERRY STOP,,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,27,MALE,,ARREST,18.2-119,,YES,NO,NO,,
8/20/2020,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,NOT HISPANIC OR LATINO,27,MALE,,NO ENFORCEMENT ACTION,46.2-830,,NO,NO,NO,,
9/17/2020,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,27,FEMALE,,CITATION/SUMMONS,46.2-816,,NO,NO,NO,,
9/19/2020,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,27,MALE,,WARNING ISSUED,46.2-852,,NO,NO,NO,,
10/30/2020,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,NOT HISPANIC OR LATINO,27,FEMALE,,CITATION/SUMMONS,46.2-875,,NO,NO,NO,,
11/16/2020,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,UNKNOWN,27,MALE,,CITATION/SUMMONS,46.2-875,,NO,NO,NO,,
11/27/2020,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,ASIAN OR NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER,NOT HISPANIC OR LATINO,27,FEMALE,,WARNING ISSUED,46.2-821,,NO,NO,NO,,
12/20/2020,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,NOT HISPANIC OR LATINO,27,FEMALE,,WARNING ISSUED,46.2-875,,NO,NO,NO,,
1/11/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,UNKNOWN,27,MALE,,WARNING ISSUED,46.2-852,,NO,NO,NO,,
1/20/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,NOT HISPANIC OR LATINO,27,MALE,,CITATION/SUMMONS,46.2-646,,NO,NO,NO,,
1/24/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,NOT HISPANIC OR LATINO,27,MALE,,CITATION/SUMMONS,46.2-874,,NO,NO,NO,,
1/26/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,NOT HISPANIC OR LATINO,27,MALE,,WARNING ISSUED,46.2-804,,NO,NO,NO,,
1/28/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,UNKNOWN,27,MALE,,CITATION/SUMMONS,46.2-875,,NO,NO,NO,,
1/29/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,UNKNOWN,27,MALE,,WARNING ISSUED,46.2-862,,NO,NO,NO,,
2/17/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,27,MALE,,WARNING ISSUED,46.2-646,,NO,NO,NO,,
2/21/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,NOT HISPANIC OR LATINO,27,MALE,,CITATION/SUMMONS,46.2-875,,NO,NO,NO,,
2/27/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,HISPANIC OR LATINO,27,MALE,,CITATION/SUMMONS,46.2-646,,NO,NO,NO,,
2/27/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,HISPANIC OR LATINO,27,MALE,,CITATION/SUMMONS,46.2-816,,NO,NO,NO,,
3/7/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,UNKNOWN,27,FEMALE,,CITATION/SUMMONS,46.2-874,,NO,NO,NO,,
3/11/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,UNKNOWN,NOT HISPANIC OR LATINO,27,FEMALE,,CITATION/SUMMONS,46.2-875,,NO,NO,NO,,
3/16/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,27,MALE,,CITATION/SUMMONS,46.2-1094,,NO,NO,NO,,
3/16/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,UNKNOWN,27,MALE,,CITATION/SUMMONS,46.2-862(i),,NO,NO,NO,,
3/18/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,27,FEMALE,,WARNING ISSUED,46.2-646,,NO,NO,NO,,
3/18/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,UNKNOWN,NOT HISPANIC OR LATINO,27,MALE,,CITATION/SUMMONS,46.2-875,,NO,NO,NO,,
3/23/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,NOT HISPANIC OR LATINO,27,FEMALE,,CITATION/SUMMONS,46.2-646,,NO,NO,NO,,
3/25/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,UNKNOWN,27,MALE,,CITATION/SUMMONS,46.2-1030(A),,NO,NO,NO,,
3/27/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,HISPANIC OR LATINO,27,FEMALE,,WARNING ISSUED,46.2-862,,NO,NO,NO,,
4/7/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,27,FEMALE,,CITATION/SUMMONS,46.2-874,,NO,NO,NO,,
4/22/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,27,MALE,,CITATION/SUMMONS,46.2-874,,NO,NO,NO,,
4/25/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,27,MALE,,CITATION/SUMMONS,46.2-301,,NO,NO,NO,,
4/27/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,UNKNOWN,27,FEMALE,,CITATION/SUMMONS,46.2-875,,NO,NO,NO,,
4/30/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,UNKNOWN,NOT HISPANIC OR LATINO,27,MALE,,CITATION/SUMMONS,46.2-816,,NO,NO,NO,,
5/3/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,27,FEMALE,,WARNING ISSUED,46.2-833,,NO,NO,NO,,
5/5/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,HISPANIC OR LATINO,27,MALE,,CITATION/SUMMONS,46.2-300,,NO,NO,NO,,
5/5/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,HISPANIC OR LATINO,27,MALE,,CITATION/SUMMONS,46.2-875,,NO,NO,NO,,
5/6/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,UNKNOWN,NOT HISPANIC OR LATINO,27,FEMALE,,CITATION/SUMMONS,46.2-1157,,NO,NO,NO,,
5/6/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,UNKNOWN,27,FEMALE,,CITATION/SUMMONS,46.2-1157,,NO,NO,NO,,
5/10/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,UNKNOWN,27,MALE,,CITATION/SUMMONS,46.2-874,,NO,NO,NO,,
5/14/2021,Charlottesville Police Department,CHARLOTTESVILLE,EQUIPMENT VIOLATION,,WHITE,NOT HISPANIC OR LATINO,27,FEMALE,,WARNING ISSUED,46.2-646,,NO,NO,NO,,
5/15/2021,Charlottesville Police Department,CHARLOTTESVILLE,EQUIPMENT VIOLATION,,WHITE,NOT HISPANIC OR LATINO,27,MALE,,WARNING ISSUED,46.2-646,,NO,NO,NO,,
5/24/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,NOT HISPANIC OR LATINO,27,MALE,,CITATION/SUMMONS,46.2-821,,NO,NO,NO,,
5/26/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,BLACK OR AFRICAN AMERICAN,UNKNOWN,27,FEMALE,,CITATION/SUMMONS,46.2-875,,NO,NO,NO,,
5/29/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,27,MALE,,CITATION/SUMMONS,46.2-830,,NO,NO,NO,,
6/3/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,HISPANIC OR LATINO,27,MALE,,CITATION/SUMMONS,46.2-301,,NO,NO,NO,,
6/3/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,,WHITE,HISPANIC OR LATINO,27,MALE,,CITATION/SUMMONS,46.2-874,,NO,NO,NO,,
