_id,STOP_DATE,AGENCY NAME,LOCATION,JURISDICTION,REASON FOR STOP,PERSON TYPE,RACE,ETHNICITY,AGE,GENDER,ENGLISH SPEAKING,ACTION TAKEN,SPECIFIC VIOLATION,VIRGINIA CRIME CODE,PERSON SEARCHED,VEHICLE SEARCHED,ADDITIONAL ARREST,FORCE USED BY OFFICER,FORCE USED BY SUBJECT,RESIDENCY,VIOLATION TYPE
232074,3/5/2023 0:00,Charlottesville Police Department,469 BYPASS EB,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,22,Male,Y,Citation/Summons,46.2-862(I),,N,N,,N,N,Resident of city/county of stop,
232075,3/4/2023 0:00,Charlottesville Police Department,731 LOCUST,Charlottesville (103),Other Investigative Detention,Driver,Black or African American,Non-Hispanic or Latino,17,Female,Y,Citation/Summons,46.2-646,,N,N,,N,N,Resident of city/county of stop,
232076,3/6/2023 0:00,Charlottesville Police Department,PRESTON AT CABBEL,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,36,Male,Y,Warning Issued,46.2-804,,N,N,,N,N,Resident of city/county of stop,
232077,3/2/2023 0:00,Charlottesville Police Department,400 250 BYPASS,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,28,Female,Y,Citation/Summons,46.2-300,,N,N,,N,N,Other Virginia jurisdiction resident,
232078,3/2/2023 0:00,Charlottesville Police Department,500 14TH ST NW,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,21,Male,Y,Citation/Summons,46.2-830,,N,N,,N,N,Out of State resident,
232079,1/7/2023 0:00,Charlottesville Police Department,700 5TH ST SW,Charlottesville (103),Equipment Violation,Driver,White,Non-Hispanic or Latino,19,Female,Y,Warning Issued,46.2-1049,,N,N,,N,N,Other Virginia jurisdiction resident,
232080,1/7/2023 0:00,Charlottesville Police Department,CARLTON AVE AT RIVES ST,Charlottesville (103),Traffic Violation,Driver,White,Hispanic or Latino,22,Female,Y,Warning Issued,46.2-821,,N,N,,N,N,Resident of city/county of stop,
232081,1/7/2023 0:00,Charlottesville Police Department,PRESTON AVE AT GRADY AVE,Charlottesville (103),Traffic Violation,Driver,White,Hispanic or Latino,51,Female,N,Warning Issued,46.2-833,,N,N,,N,N,Resident of city/county of stop,
232082,2/28/2023 0:00,Charlottesville Police Department,MARKET,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,48,Female,Y,Warning Issued,46.2-804,,N,N,,N,N,Resident of city/county of stop,
232083,2/28/2023 0:00,Charlottesville Police Department,1100 ELLIOT,Charlottesville (103),Calls for Service,Driver,Unknown,Hispanic or Latino,22,Male,N,Citation/Summons,46.2-300,,N,N,,N,N,Other Virginia jurisdiction resident,
232084,2/28/2023 0:00,Charlottesville Police Department,1003 W MAIN ST,Charlottesville (103),Equipment Violation,Driver,White,Non-Hispanic or Latino,30,Male,Y,Warning Issued,46.2-646,,N,N,,N,N,Resident of city/county of stop,
232085,2/28/2023 0:00,Charlottesville Police Department,700 MONTICELLO AVE,Charlottesville (103),Traffic Violation,Driver,White,Hispanic or Latino,24,Male,Y,Citation/Summons,46.2-856,,N,N,,N,N,Resident of city/county of stop,
232086,2/28/2023 0:00,Charlottesville Police Department,MEADE AVE AT FAIRWAY,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,48,Male,N,Citation/Summons,46.2-302,,N,Y,,N,N,Resident of city/county of stop,
232087,2/28/2023 0:00,Charlottesville Police Department,900 ELLIOTT AVE,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,64,Male,Y,Citation/Summons,46.2-874,,N,N,,N,N,Other Virginia jurisdiction resident,
232088,2/28/2023 0:00,Charlottesville Police Department,900 ELLIOTT AVE,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,60,Female,Y,Citation/Summons,46.2-874,,N,N,,N,N,Other Virginia jurisdiction resident,
232089,2/28/2023 0:00,Charlottesville Police Department,900 ELLIOTT AVE,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,53,Female,Y,Citation/Summons,46.2-874,,N,N,,N,N,Resident of city/county of stop,
232090,2/28/2023 0:00,Charlottesville Police Department,900 ELLIOTT AVE,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,33,Male,Y,Citation/Summons,46.2-300,,N,N,,N,N,Resident of city/county of stop,
232091,2/28/2023 0:00,Charlottesville Police Department,2000 BARRACKS RD,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,31,Female,Y,Citation/Summons,46.2-874,,N,N,,N,N,Other Virginia jurisdiction resident,
232092,2/28/2023 0:00,Charlottesville Police Department,2000 BARRACKS RD,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,27,Male,Y,Citation/Summons,46.2-874,,N,N,,N,N,Other Virginia jurisdiction resident,
232093,1/7/2023 0:00,Charlottesville Police Department,GORDON AVE AT 14TH ST NW,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,28,Female,Y,Citation/Summons,46.2-301,,N,N,,N,N,Resident of city/county of stop,
232094,2/28/2023 0:00,Charlottesville Police Department,375 250 BYPASS,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,42,Male,Y,Citation/Summons,46.2-875,,N,N,,N,N,Resident of city/county of stop,
232095,2/28/2023 0:00,Charlottesville Police Department,800 250 BYPASS,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,29,Female,Y,Citation/Summons,46.2-875,,N,N,,N,N,Resident of city/county of stop,
232096,2/28/2023 0:00,Charlottesville Police Department,300 WB 250 BYPASS,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,21,Female,N,Citation/Summons,46.2-878,,N,N,,N,N,Resident of city/county of stop,
232097,2/27/2023 0:00,Charlottesville Police Department,PAGE,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,44,Male,Y,Warning Issued,46.2-830,,N,N,,N,N,Resident of city/county of stop,
232098,2/27/2023 0:00,Charlottesville Police Department,2161 BARRACKS RD,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,73,Female,Y,Citation/Summons,46.2-830,,N,N,,N,N,Other Virginia jurisdiction resident,
232099,4/5/2023 0:00,Charlottesville Police Department,500 250 BYPASS,Charlottesville (103),Traffic Violation,Driver,Unknown,Hispanic or Latino,21,Male,N,Citation/Summons,46.2-875,,N,N,,N,N,Other Virginia jurisdiction resident,
232100,4/4/2023 0:00,Charlottesville Police Department,E MARKET ST AT 7TH ST NE,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,27,Female,Y,Citation/Summons,46.2-301,,N,N,,N,N,Resident of city/county of stop,
232101,4/4/2023 0:00,Charlottesville Police Department,990 5TH ST SW,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,38,Male,Y,Citation/Summons,46.2-818.2A,,N,N,,N,N,Other Virginia jurisdiction resident,
232102,4/4/2023 0:00,Charlottesville Police Department,E HIGH ST AT 9TH ST,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,29,Male,Y,Citation/Summons,46.2-818.2A,,N,N,,N,N,Other Virginia jurisdiction resident,
232103,4/4/2023 0:00,Charlottesville Police Department,900 E HIGH ST,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,35,Female,Y,Citation/Summons,46.2-818.2A,,N,N,,N,N,Other Virginia jurisdiction resident,
232104,4/4/2023 0:00,Charlottesville Police Department,500 LOCUST AVE,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,25,Male,Y,Citation/Summons,46.2-818.2A,,N,N,,N,N,Other Virginia jurisdiction resident,
232105,4/4/2023 0:00,Charlottesville Police Department,300 E MARKET ST,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,32,Male,Y,Citation/Summons,46.2-818.2A,,N,N,,N,N,Other Virginia jurisdiction resident,
232106,4/4/2023 0:00,Charlottesville Police Department,1000 N EMMET ST,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,33,Female,Y,Citation/Summons,46.2-1158,,N,N,,N,N,Resident of city/county of stop,
232107,4/3/2023 0:00,Charlottesville Police Department,RIO RD,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,29,Female,N,Citation/Summons,46.2-646,,N,N,,N,N,Resident of city/county of stop,
232108,4/3/2023 0:00,Charlottesville Police Department,1525 RUGBY AVE,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,22,Male,Y,Citation/Summons,46.2-874,,N,N,,N,N,Resident of city/county of stop,
232109,4/3/2023 0:00,Charlottesville Police Department,1552 RUGBY AVE,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,20,Female,Y,Warning Issued,46.2-646,,N,N,,N,N,Other Virginia jurisdiction resident,
232110,4/3/2023 0:00,Charlottesville Police Department,1500 RUGBY AVE,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,39,Male,Y,Citation/Summons,46.2-874,,N,N,,N,N,Resident of city/county of stop,
232111,4/1/2023 0:00,Charlottesville Police Department,RIDGE,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,22,Male,Y,Warning Issued,46.2-1049,,N,N,,N,N,Out of State resident,
232112,4/3/2023 0:00,Charlottesville Police Department,904 HARRIS ST,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,28,Male,Y,Citation/Summons,46.2-646,,N,N,,N,N,Resident of city/county of stop,
232113,1/31/2023 0:00,Charlottesville Police Department,510 W 250 BYPASS,Charlottesville (103),Traffic Violation,Driver,White,Hispanic or Latino,31,Male,Y,Citation/Summons,46.2-300,,N,N,,N,N,Out of State resident,
232114,4/3/2023 0:00,Charlottesville Police Department,11 AT W MAIN,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,25,Male,Y,Warning Issued,46.2-646,,N,N,,N,N,Resident of city/county of stop,
232115,4/4/2023 0:00,Charlottesville Police Department,400 250 BYPASS,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,45,Male,Y,Warning Issued,46.2-875,,N,N,,N,N,Resident of city/county of stop,
232116,4/4/2023 0:00,Charlottesville Police Department,500 250 BYPASS,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,35,Male,Y,Citation/Summons,46.2-875,,N,N,,N,N,Other Virginia jurisdiction resident,
232117,4/4/2023 0:00,Charlottesville Police Department,500 250 BYPASS,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,34,Female,Y,Citation/Summons,46.2-875,,N,N,,N,N,Resident of city/county of stop,
232118,4/3/2023 0:00,Charlottesville Police Department,1552 RUGBY AVE,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,33,Female,Y,Citation/Summons,46.2-874,,N,N,,N,N,Other Virginia jurisdiction resident,
232119,4/4/2023 0:00,Charlottesville Police Department,900 E HIGH ST,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,79,Female,Y,Citation/Summons,46.2-1158,,N,N,,N,N,Resident of city/county of stop,
232120,4/4/2023 0:00,Charlottesville Police Department,1900 N EMMET ST,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,22,Female,Y,Citation/Summons,46.2-818.2A,,N,N,,N,N,Out of State resident,
232121,4/3/2023 0:00,Charlottesville Police Department,1900 EMMET ST N,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,20,Male,Y,Citation/Summons,46.2-862(I),,N,N,,N,N,Resident of city/county of stop,
232122,4/6/2023 0:00,Charlottesville Police Department,1500 RUGBY AVE,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,22,Female,Y,Citation/Summons,46.2-874,,N,N,,N,N,Other Virginia jurisdiction resident,
232123,1/31/2023 0:00,Charlottesville Police Department,800 HARRIS ST,Charlottesville (103),Traffic Violation,Driver,Unknown,Non-Hispanic or Latino,28,Male,Y,Citation/Summons,46.2-874,,N,N,,N,N,Out of State resident,
232124,1/30/2023 0:00,Charlottesville Police Department,BYPASS 250 WB AT HYDRAULIC,Charlottesville (103),Calls for Service,Driver,White,Non-Hispanic or Latino,35,Male,N,Citation/Summons,46.2-853,,N,N,,N,N,Out of State resident,
232125,1/3/2023 0:00,Charlottesville Police Department,1170 EMMET ST N,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,22,Female,Y,Warning Issued,46.2-646,,N,N,,N,N,Resident of city/county of stop,
232126,1/3/2023 0:00,Charlottesville Police Department,600 250 BYPASS,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,37,Male,Y,Warning Issued,46.2-875,,N,N,,N,N,Other Virginia jurisdiction resident,
232127,1/3/2023 0:00,Charlottesville Police Department,121 MAURY AVE,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,34,Male,Y,Citation/Summons,46.2-300,,N,N,,N,N,Resident of city/county of stop,
232128,1/3/2023 0:00,Charlottesville Police Department,BARRACKS AT RICKY RD,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,34,Female,Y,Citation/Summons,46.2-646,,N,N,,N,N,Resident of city/county of stop,
232129,1/3/2023 0:00,Charlottesville Police Department,2155 BARRACKS RD,Charlottesville (103),Calls for Service,Driver,White,Non-Hispanic or Latino,29,Male,Y,Citation/Summons,46.2-816,,N,N,,N,N,Other Virginia jurisdiction resident,
232130,1/3/2023 0:00,Charlottesville Police Department,500 250 BYPASS,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,40,Female,Y,Citation/Summons,46.2-875,,N,N,,N,N,Resident of city/county of stop,
232131,1/3/2023 0:00,Charlottesville Police Department,500 250 BYPASS,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,48,Male,Y,Citation/Summons,46.2-875,,N,N,,N,N,Out of State resident,
232132,1/3/2023 0:00,Charlottesville Police Department,900 ELLIOTT AVE,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,44,Male,Y,Citation/Summons,46.2-707,,N,N,,N,N,Resident of city/county of stop,
232133,1/3/2023 0:00,Charlottesville Police Department,900 ELLIOTT AVE,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,29,Male,Y,Citation/Summons,46.2-874,,N,N,,N,N,Other Virginia jurisdiction resident,
232134,1/3/2023 0:00,Charlottesville Police Department,900 ELLIOTT AVE,Charlottesville (103),Traffic Violation,Driver,Unknown,Hispanic or Latino,32,Male,N,Citation/Summons,46.2-300,,N,N,,N,N,Other Virginia jurisdiction resident,
232135,1/3/2023 0:00,Charlottesville Police Department,RUGBY AVE AT W/B 250 BYPASS,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,34,Male,Y,Citation/Summons,46.2-875,,N,N,,N,N,Other Virginia jurisdiction resident,
232136,1/3/2023 0:00,Charlottesville Police Department,416 10TH ST NW,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,30,Male,Y,Warning Issued,46.2-300,,N,N,,N,N,Resident of city/county of stop,
232137,1/3/2023 0:00,Charlottesville Police Department,W/B 250 BYPASS AT RUGBY AVE,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,28,Male,Y,Citation/Summons,46.2-612((B)(1),,N,N,,N,N,Resident of city/county of stop,
232138,1/3/2023 0:00,Charlottesville Police Department,EMMET ST N AT BARRACKS RD,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,18,Female,Y,Warning Issued,46.2-300,,N,N,,N,N,Other Virginia jurisdiction resident,
232139,1/25/2023 0:00,Charlottesville Police Department,500 250 BYPASS,Charlottesville (103),Traffic Violation,Driver,White,Hispanic or Latino,52,Female,Y,Citation/Summons,46.2-875,,N,N,,N,N,Resident of city/county of stop,
232140,1/24/2023 0:00,Charlottesville Police Department,WEST MAIN AT RIDGE ST,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,80,Female,Y,Warning Issued,46.2-804,,N,N,,N,N,Resident of city/county of stop,
232141,1/24/2023 0:00,Charlottesville Police Department,300  250 BY PASS,Charlottesville (103),Calls for Service,Driver,Black or African American,Non-Hispanic or Latino,36,Female,Y,Citation/Summons,46.2-301,,N,N,,N,N,Other Virginia jurisdiction resident,
232142,1/24/2023 0:00,Charlottesville Police Department,2000 BARRACKS RD,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,19,Female,Y,Citation/Summons,46.2-874,,N,N,,N,N,Other Virginia jurisdiction resident,
232143,1/24/2023 0:00,Charlottesville Police Department,2000 BARRACKS RD,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,19,Female,Y,Citation/Summons,46.2-874,,N,N,,N,N,Out of State resident,
232144,1/24/2023 0:00,Charlottesville Police Department,2000 BARRACKS RD,Charlottesville (103),Traffic Violation,Driver,Unknown,Hispanic or Latino,32,Male,N,Citation/Summons,46.2-874,,N,N,,N,N,Resident of city/county of stop,
232145,1/24/2023 0:00,Charlottesville Police Department,2000 BARRACKS RD,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,43,Male,Y,Citation/Summons,46.2-874,,N,N,,N,N,Other Virginia jurisdiction resident,
232146,1/23/2023 0:00,Charlottesville Police Department,801 EMMET,Charlottesville (103),Traffic Violation,Driver,White,Hispanic or Latino,17,Male,N,Citation/Summons,46.2-300,,N,N,,N,N,Resident of city/county of stop,
232147,1/23/2023 0:00,Charlottesville Police Department,119 ROOSEVELT BROWN,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,26,Male,Y,Citation/Summons,46.2-1049,,N,N,,N,N,Resident of city/county of stop,
232148,1/23/2023 0:00,Charlottesville Police Department,200 HOLIDAY DR,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,31,Female,Y,Warning Issued,46.2-878,,N,N,,N,N,Resident of city/county of stop,
232149,1/23/2023 0:00,Charlottesville Police Department,HILLSDALE AT SEMINOLE CT,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,66,Male,Y,Citation/Summons,46.2-833,,N,N,,N,N,Resident of city/county of stop,
232150,1/23/2023 0:00,Charlottesville Police Department,E HIGH/HAZEL,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,71,Male,Y,Warning Issued,46.2-804,,N,N,,N,N,Resident of city/county of stop,
